用户,手机上网整体满意度,网络覆盖与信号强度,手机上网速度,手机上网稳定性,居民小区,办公室,高校,商业街,地铁,农村,高铁,其他，请注明,场景备注数据,网络信号差/没有信号,显示有信号上不了网,上网过程中网络时断时续或时快时慢,手机上网速度慢,其他，请注明.1,现象备注数据,看视频卡顿,打游戏延时大,打开网页或APP图片慢,下载速度慢,手机支付较慢,其他，请注明.2,APP大类备注,爱奇艺,优酷,腾讯视频,芒果TV,搜狐视频,抖音,快手,火山,咪咕视频,其他，请注明.3,APP小类视频备注,全部都卡顿,和平精英,王者荣耀,穿越火线,梦幻西游,龙之谷,梦幻诛仙,欢乐斗地主,部落冲突,炉石传说,阴阳师,其他，请注明.4,APP小类游戏备注,全部游戏都卡顿,微信,手机QQ,淘宝,京东,百度,今日头条,新浪微博,拼多多,其他，请注明.5,APP小类上网备注,全部网页或APP都慢,上网质差次数,脱网次数,重定向次数,2G驻留时长,微信质差次数,王者荣耀质差次数,高单价超套客户（集团）,高频高额超套客户（集团）,套外流量（MB）,套外流量费（元）,是否全月漫游用户,是否不限量套餐到达用户,年龄,性别,王者荣耀使用次数,游戏类APP使用天数,游戏类APP使用次数,王者荣耀使用天数,游戏类APP使用流量,抖音使用流量（MB）,今日头条使用流量,快手使用流量,优酷视频使用流量,腾讯视频使用流量,小视频系APP流量,阿里系APP流量,网易系APP流量,腾讯系APP流量,王者荣耀APP使用流量,蜻蜓FMAPP使用流量,饿了么使用流量,美团外卖使用流量,天猫使用流量,大众点评使用流量,滴滴出行使用流量,通信类应用流量,游戏类应用流量,网页类应用流量,音乐类应用流量,视频类应用流量,邮箱类应用流量,终端类型,操作系统,终端制式,终端品牌,终端品牌类型,是否5G网络客户,当月GPRS资源使用量（GB）,是否校园套餐用户,校园卡无校园合约用户,校园卡校园合约捆绑用户,当月高频通信分公司,畅享套餐档位,畅享套餐名称,主套餐档位,当月MOU,近3个月平均消费（剔除通信账户支付）,近3个月平均消费（元）,本年累计消费（元）,码号资源-激活时间,码号资源-发卡时间,客户星级标识
用户6329,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,60,女,0.0,14.0,561.0,0.0,227472.0,0.0,98.0,186.0,150.0,94969.0,0,14120,0,109,0,0,0,0,10266,0,0,172,222,148,187,452,0,手机,Android 8.1.0,4G终端,华为,EML-AL00,否,13.3948,否,否,否,大兴分公司,9,畅享套餐9档-语音9流量0,9,6,20.03,20.03,83.39,2012-10-30,2012-09-27,三星
用户6330,6,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,43,女,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,手机,Android 9,4G终端,华为,SEA-AL10,否,0.0,否,否,否,大兴分公司,0,0,25,0,28.07,28.07,292.46,2014-11-29,2014-08-27,二星
用户6331,10,8,9,7,-1,-1,-1,-1,-1,6,-1,-1,,-1,-1,3,4,-1,,1,-1,3,4,-1,-1,,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,65,男,0.0,2.0,76.0,0.0,834.0,8107.05,619695.0,221.0,19.0,8877.0,8107,13,0,10,0,0,0,0,11,0,0,86,1,624,0,8429,0,手机,Android 9,4G终端,华为,HMA-AL00,否,19.3375,否,否,否,大兴分公司,9,畅享套餐9档-语音9流量0,9,41,39.33,39.33,157.0,2011-05-31,2011-05-31,三星
用户6332,8,7,7,7,1,2,-1,-1,5,-1,7,-1,,1,2,3,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,12.0,,63.0,29226.0,,,否,否,0.0,0.0,否,否,33,女,0.0,4.0,81.0,0.0,345.0,0.03,5901.0,3219.0,12852495.0,208573.0,3,692,10,629,0,0,0,0,458,42,0,1403,0,1228,793,12941,1,手机,,4G终端,苹果,iPhone 6S PLUS A1699,否,57.2382,否,否,否,城区三分公司,0,0,18,347,69.42,69.42,445.36,2013-06-10,2013-06-10,二星
用户6333,7,7,7,7,1,2,-1,-1,-1,-1,-1,-1,,1,2,3,4,-1,,1,-1,3,4,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,,8.0,636.0,5215835.0,,,否,否,0.0,0.0,否,否,26,女,0.0,4.0,51.0,0.0,49.0,1454.59,24874.0,1575.0,46706.0,599649.0,1456,796,154,597,0,0,3,0,629,13,15,373,0,311,139,2633,0,手机,,5G终端,苹果,A2639,是,47.9115,是,否,是,大兴分公司,0,0,49,15,21.0,21.0,84.0,2018-08-28,2018-08-27,二星
用户6334,7,10,10,10,-1,2,-1,-1,-1,-1,-1,-1,,1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,3.0,否,否,0.0,0.0,否,否,29,男,63.0,6.0,150.0,6.0,59935.0,1824.38,28877.0,967.0,7284.0,29431.0,1825,299,23,286,55,0,0,0,63,0,0,449,59,410,23,2065,0,手机,,5G终端,小米科技,2201122C,是,15.5572,否,否,否,城区二分公司,0,0,158,11,158.0,158.0,632.0,2018-03-08,2018-03-07,银卡
用户6335,9,8,8,8,-1,2,-1,-1,5,6,7,-1,,1,2,3,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,21.0,412.0,1962128.0,,,否,否,0.0,0.0,否,是,29,女,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7147.0,347382.0,0,297,0,645,0,0,0,0,219,0,0,276,0,13,286,480,0,手机,iOS 14.0,5G终端,苹果,A2408,是,6.5865,否,否,否,房山分公司,0,0,80,8,56.0,56.0,224.0,2015-05-13,2015-03-20,三星
用户6336,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,36,女,0.0,1.0,6.0,0.0,8.0,12541.6,147887.0,1172715.0,0.0,218115.0,13687,998,0,1358,0,0,0,0,790,0,0,142,0,442,48,14077,0,手机,,5G终端,欧珀,PEXM00,是,43.9574,否,否,否,通州分公司,9,畅享套餐9档-语音9流量0,9,157,58.56,58.56,221.4,2017-06-03,2017-05-29,二星
用户6337,8,8,8,8,1,-1,-1,-1,5,-1,7,-1,,1,2,3,4,-1,,-1,-1,3,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,,-1,,6.0,1738.0,7359384.0,,,否,否,0.0,0.0,否,否,25,女,0.0,5.0,257.0,0.0,16847.0,0.0,18315.0,125015.0,605.0,95704.0,122,1082,7,220,0,0,21,0,607,22,19,308,16,535,34,1573,0,手机,,5G终端,苹果,A2644,是,15.6185,否,否,否,城区二分公司,0,0,5,24,46.98,46.98,181.4,2011-06-28,2011-06-22,三星
用户6338,9,9,9,9,-1,2,-1,4,-1,-1,-1,-1,,1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,是,是,2197.4,63.0,否,否,25,男,46.0,27.0,1165.0,10.0,40103.0,38013.7,196109.0,0.0,98524.0,39338.0,38014,781,348,92,5,0,13,0,374,4,28,408,39,681,842,38998,1,手机,iOS 12.0,4G终端,苹果,A2223,否,60.0,否,否,否,城区一分公司,0,0,128,248,191.4,191.4,736.2,2011-06-19,2011-05-26,银卡
用户6339,9,8,8,9,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,49,女,0.0,1.0,72.0,0.0,38085.0,0.3,62.0,0.0,1456.0,69911.0,0,295,0,73,0,0,0,0,223,3,0,309,37,141,0,136,0,手机,Android 8.0.0,4G终端,华为,HWI-AL00,否,0.8939,否,否,否,城区二分公司,0,0,8,159,8.73,8.73,36.2,2011-05-28,2011-05-26,三星
用户6340,5,4,4,5,-1,-1,-1,-1,5,-1,-1,-1,,1,-1,3,4,-1,,-1,-1,3,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,1.0,,54.0,137865.0,,,否,否,0.0,0.0,否,否,26,女,0.0,5.0,60.0,0.0,17.0,5869.02,136538.0,133036.0,1335.0,57549.0,5999,820,57,270,0,0,2,0,667,18,2,764,0,365,242,8445,0,手机,Android 9,4G终端,华为,ELE-AL00,否,20.315,否,否,否,城区三分公司,0,0,18,80,52.81,52.81,229.86,2015-06-06,2015-04-23,二星
用户6341,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,是,否,49,男,,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,手机,Android 8.1.0,4G终端,华为,INE-AL00,否,3.6701,否,否,否,不详,38,畅享套餐38档-语音8流量30,38,47,49.0,49.0,195.0,2011-06-14,2011-06-09,三星
用户6342,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,是,否,992.35,70.0,否,否,28,女,0.0,8.0,53.0,0.0,28.0,8.18,2486.0,0.0,3401.0,1079.0,8,31,0,2,0,0,0,0,18,0,7,54,0,12,46,16,0,手机,iOS 14.0,5G终端,苹果,A2408,是,25.1978,否,否,否,平谷分公司,0,0,50,65,80.0,80.0,300.0,2017-06-07,2017-06-04,二星
用户6343,8,8,7,7,1,-1,-1,-1,-1,-1,-1,-1,,1,-1,3,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,65,男,0.0,2.0,8.0,0.0,1.0,0.93,176118.0,17441.0,2.0,3153351.0,18,1253,0,3115,0,0,0,0,1230,0,0,505,0,221,7,3127,0,手机,Android10,5G终端,华为,EBG-AN00,是,10.8355,否,否,否,城区二分公司,0,0,10,90,15.2,15.2,240.6,2015-09-10,2015-09-10,二星
用户6344,10,10,9,6,1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,3,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,25.0,275.0,29990.0,,,否,否,23.42,5.8,否,否,33,女,0.0,8.0,323.0,0.0,88176.0,398.42,30615.0,12877647.0,3.0,677227.0,12974,54,0,13314,0,0,0,0,45,1,0,511,86,210,705,15693,0,手机,Android 10,5G终端,小米科技,M2001J2C,否,22.2354,否,否,否,城区二分公司,8,畅享套餐8档-语音8流量0,8,27,53.13,53.13,222.4,2016-08-21,2016-08-21,二星
用户6345,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,64,女,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,68822.0,0.0,3315074.0,67,33,0,3312,0,0,0,0,30,0,0,361,0,49,0,3448,0,手机,Android 10,5G终端,欧珀,PDYM20,是,10.5132,否,否,否,密云分公司,0,0,5,112,68.33,68.33,260.0,2011-08-16,2011-06-22,三星
用户6346,5,8,6,6,-1,2,-1,-1,5,-1,7,-1,,1,2,3,4,-1,,1,-1,3,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,,,171.0,716545.0,,,否,否,0.0,0.0,否,否,31,男,0.0,1.0,2.0,0.0,3.0,1.46,5952.0,99.0,0.0,2859.0,2,78,0,41,0,0,0,0,51,2,0,94,0,24,29,4,1,手机,,5G终端,小米科技,M2007J17C,是,4.6612,否,否,否,昌平分公司,0,0,8,69,8.0,8.0,32.0,2011-06-02,2011-05-27,二星
用户6347,3,1,4,4,1,-1,-1,-1,5,6,7,-1,,1,-1,3,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,10.0,134.0,1500315.0,,,是,否,270.33,31.0,是,否,21,女,,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,手机,iOS 14.0,5G终端,苹果,A2404,是,26.0372,否,否,否,不详,0,0,18,26,43.6,43.6,167.81,2018-10-10,2018-10-10,二星
用户6348,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,1.0,,否,否,0.0,0.0,否,否,50,男,0.0,3.0,11.0,0.0,16.0,3141.72,416045.0,7936097.0,1.0,4289.0,10892,50,0,7755,0,0,0,0,41,0,0,148,0,613,353,14508,0,手机,,5G终端,欧珀,PEPM00,否,19.8161,否,否,否,城区三分公司,0,0,8,38,28.0,28.0,112.0,2011-06-18,2011-05-28,三星
用户6349,7,7,7,7,1,2,-1,-1,-1,-1,-1,-1,,1,2,3,4,-1,,-1,2,-1,4,5,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,55.0,100340.0,,,否,否,0.0,0.0,否,是,33,女,0.0,7.0,451.0,0.0,232.0,6875.5,139841.0,11032.0,0.0,46738.0,6886,74,0,93,0,0,0,0,45,2,2,341,0,1507,1,11494,0,手机,iOS 12.0,4G终端,苹果,A2100,否,20.0,否,否,否,城区一分公司,0,0,60,83,42.03,42.03,168.1,2013-09-19,2013-09-19,三星
用户6350,7,7,7,7,-1,-1,-1,-1,5,6,7,-1,,1,2,3,4,-1,,1,-1,3,-1,5,-1,,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,1,2,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,23,男,,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,手机,Android 9,4G终端,小米科技,M1810E5A,否,7.7544,是,否,是,不详,0,0,49,52,45.0,45.0,180.0,2017-08-03,2017-07-31,二星
用户6351,10,10,10,10,-1,-1,-1,-1,-1,-1,7,98,地下车库,1,-1,3,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,7.0,,,,,,否,否,0.0,0.0,否,否,35,男,0.0,0.0,0.0,0.0,0.0,0.0,424.0,169.0,979.0,30442.0,0,383,0,156,0,0,0,0,269,0,0,363,0,283,0,31,2,手机,Android 8.0.0,4G终端,小米科技,M1803D5XE,否,4.9101,否,否,否,不详,58,畅享套餐58档-语音8流量50,58,137,58.82,58.82,242.64,2011-05-25,2011-05-25,三星
用户6352,7,9,7,8,1,-1,-1,-1,-1,6,7,-1,,1,-1,3,4,-1,,-1,-1,3,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,,,,,1.0,,否,否,0.0,0.0,否,否,30,女,0.0,4.0,82.0,0.0,22516.0,5183.88,48957.0,3541.0,44.0,28740120.0,5187,2937,954,28216,0,0,0,0,1942,2,0,1944,22,201,999,33559,0,手机,iOS 10.0,4G终端,苹果,iPhone 8 Plus A1864,否,109.654,否,否,否,城区一分公司,0,0,198,71,161.33,161.33,655.9,2017-07-11,2017-07-11,银卡
用户6353,9,9,6,8,-1,2,-1,-1,5,-1,-1,-1,,1,2,3,4,-1,,-1,-1,-1,4,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,30,男,87.0,9.0,151.0,7.0,34293.0,841.67,9042.0,0.0,108.0,21930.0,842,40,1,44,21,0,0,0,5,1,35,122,33,151,1,1116,1,手机,Android 10,5G终端,华为,OXF-AN10,是,14.1765,否,否,否,城区一分公司,0,0,8,37,38.0,38.0,152.0,2011-05-24,2011-05-20,三星
用户6354,5,4,5,5,1,-1,-1,-1,-1,6,-1,-1,,1,2,3,4,-1,,1,-1,3,4,5,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,1,-1,3,4,5,6,-1,8,-1,,-1,,18.0,176.0,45396.0,,,否,否,0.0,0.0,否,否,53,男,0.0,1.0,3.0,0.0,15.0,8.07,3158756.0,7419.0,1814741.0,857255.0,15,598,0,968,0,0,0,0,406,0,0,629,0,5416,2,5284,0,手机,Android 7.1.2,4G终端,步步高,vivo Y66,否,40.8131,否,否,否,昌平分公司,9,畅享套餐9档-语音9流量0,9,48,45.0,45.0,180.0,2011-07-07,2011-06-13,三星
用户6355,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,70,女,0.0,1.0,9.0,0.0,10.0,13.18,10524.0,39376.0,7912.0,276599.0,52,97,0,314,0,0,0,0,58,0,0,495,0,1196,43,1484,0,手机,Android 7.1.1,4G终端,欧珀,OPPO A79k,否,19.5118,否,否,否,城区二分公司,0,0,5,189,45.13,45.13,242.18,2011-06-17,2011-05-20,三星
用户6356,1,4,2,3,-1,2,-1,4,5,-1,7,-1,,-1,2,3,4,-1,,-1,-1,3,-1,5,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,1,-1,-1,4,-1,-1,-1,-1,-1,,-1,,18.0,32.0,33981.0,2.0,,否,否,0.0,0.0,否,是,33,性别不详,0.0,2.0,44.0,0.0,8472.0,0.0,43164.0,6.0,2001358.0,2696870.0,0,320,0,2789,0,0,0,0,102,1,39,1394,8,444,16,5734,3,手机,Android 8.1.0,4G终端,锤子,OE106,否,50.3971,否,否,否,城区三分公司,88,畅享套餐88档-语音8流量不限量80,88,292,110.0,110.0,440.0,2011-06-14,2011-06-14,三星
用户6357,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,是,否,39,性别不详,,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,手机,,5G终端,步步高,V2123A,是,37.4378,否,否,否,不详,0,0,18,23,60.53,60.53,244.92,2011-06-11,2011-05-31,三星
用户6358,5,6,6,5,1,2,-1,-1,5,-1,7,-1,,1,2,3,4,-1,,-1,2,3,4,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,,99,,,1587.0,10217259.0,3.0,,否,否,0.0,0.0,否,否,28,男,4.0,26.0,560.0,2.0,22113.0,11070.26,180382.0,1032575.0,1583233.0,62813.0,12079,61,1,1336,1,0,0,0,45,0,4,529,22,274,302,14324,1,手机,iOS 14.0,5G终端,苹果,A2408,是,76.6862,否,否,否,城区一分公司,0,0,298,503,272.0,272.0,1036.0,2018-06-23,2018-06-23,金卡
用户6359,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,,,否,否,0.0,0.0,否,否,50,女,0.0,0.0,0.0,0.0,0.0,7.19,236.0,0.0,2.0,2.0,7,32,0,0,0,0,0,0,23,0,0,6,0,0,0,91,0,手机,,5G终端,小米科技,M2102J2SC,否,0.2394,否,否,否,城区一分公司,0,0,8,50,10.0,10.0,40.0,2011-06-14,2011-06-14,三星
用户6360,7,7,7,7,1,2,-1,-1,5,-1,-1,-1,,-1,-1,3,4,-1,,-1,-1,3,4,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,1,-1,-1,4,-1,-1,-1,-1,-1,,-1,,,5.0,816.0,,,否,否,0.0,0.0,否,否,59,男,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,2420.0,0.0,1.0,2,0,0,2,0,0,0,0,0,0,0,5,0,41,0,2,0,手机,Android 8.1.0,4G终端,华为,COL-AL10,否,0.0,否,否,否,大兴分公司,0,0,5,0,6.67,6.67,40.0,2012-06-16,2012-06-16,三星
用户6361,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,22.0,240364.0,,,否,否,0.0,0.0,否,否,42,男,0.0,0.0,0.0,0.0,0.0,4.46,57.0,219.0,0.0,2099.0,5,19,0,13,0,0,0,0,19,0,0,11,0,2,0,8,0,手机,Android10,5G终端,华为,ELS-AN10,是,0.6415,否,否,否,城区一分公司,0,0,5,4,15.12,15.12,50.36,2012-01-18,2012-01-17,二星
用户6362,10,10,9,9,1,-1,-1,-1,-1,-1,-1,-1,,-1,2,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,,,,2.0,,否,否,0.0,0.0,否,否,49,男,0.0,14.0,427.0,0.0,86694.0,2352.32,243503.0,187184.0,40.0,5350.0,2535,249,0,277,0,1,0,0,108,0,0,727,85,1270,47,3771,0,手机,Android 9,4G终端,步步高,V1911A,否,10.6535,否,否,否,城区三分公司,0,0,5,54,24.98,24.98,110.64,2012-01-29,2012-01-19,三星
用户6363,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,,7.0,153.0,1578509.0,,,否,否,0.0,0.0,否,否,60,性别不详,0.0,0.0,0.0,0.0,0.0,51.09,3225.0,63755.0,0.0,838.0,113,34,0,63,0,0,0,0,7,0,0,9,0,11,8,144,0,手机,Android10,5G终端,华为,CDY-AN90,是,20.794,是,否,是,城区二分公司,0,0,49,43,37.33,37.33,133.0,2016-06-22,2016-06-19,二星
